station lon lat moho av_vp av_vs av_rho
nan 12.82013844 46.5 44.76459187 nan nan 2.9081523053391227
nan 12.55590291 46.5 45.55869051 nan nan 2.91174687057449
nan 12.32737489 46.5 51.11738103 nan nan 2.931926837495434
nan 14.0 44.99842483 36.97237036 nan nan 2.8675718917506607
nan 14.0 45.18347429 37.97610502 nan nan 2.873040982929921
nan 14.0 45.31210622 37.72517135 nan nan 2.8716767162839525
nan 14.0 46.02973704 52.53025761 nan nan 2.9359055482036087
nan 14.0 46.15836897 52.53025761 nan nan 2.9359055482036087
nan 14.0 46.49236067 47.00971697 nan nan 2.91785185293742
nan 14.0 47.16034407 44.75131398 nan nan 2.9080901508995276
nan 14.0 47.85169971 36.28468625 nan nan 2.863825946712186
nan 14.0 47.95450688 39.22919849 nan nan 2.879832773599368
nan 14.0 48.33458187 38.01675228 nan nan 2.873262094881468
nan 14.0 48.46542736 38.18995888 nan nan 2.8742037825438214
nan 14.0 50.91492626 26.14082142 nan nan 2.811285867491736
nan 14.0 50.80596602 27.16758632 nan nan 2.8162756724400815
nan 14.0 49.81239638 32.71211679 nan nan 2.8444416393881924
nan 14.0 49.38948291 37.64058832 nan nan 2.8712171095665178
nan 17.0 44.90535022 28.08916675 nan nan 2.820722087252675
nan 17.0 45.00375618 28.08916675 nan nan 2.820722087252675
nan 17.0 45.46064098 26.78651875 nan nan 2.8144319162759945
nan 17.0 45.56373294 26.00492995 nan nan 2.8106247382355285
nan 17.0 45.66682489 25.74440035 nan nan 2.8093658253655316
nan 17.0 46.0979367 27.30757795 nan nan 2.816949076988102
nan 17.0 46.24554564 27.30757795 nan nan 2.816949076988102
nan 17.0 46.71648843 29.39181474 nan nan 2.827148420790094
nan 17.0 46.87346936 30.69446274 nan nan 2.8337741793973965
nan 17.0 47.0210783 35.38399552 nan nan 2.858962074637902
nan 17.0 47.15228624 37.72876191 nan nan 2.8716962257728085
nan 17.0 47.28689152 33.139518 nan nan 2.8467721354581252
nan 17.0 47.38219074 31.7658601 nan nan 2.839401996425161
nan 17.0 47.62573318 30.19596535 nan nan 2.8311884287400653
nan 17.0 50.17633898 38.73882933 nan nan 2.8771784134310407
nan 17.0 50.03931884 38.73882933 nan nan 2.8771784134310407
nan 17.0 49.90387365 38.38857775 nan nan 2.8752815191342025
nan 17.0 49.0549788 35.9368167 nan nan 2.861932062982017
nan 17.0 49.16679983 35.9368167 nan nan 2.861932062982017
nan 17.0 49.5337618 36.46219407 nan nan 2.8647935578567405
nan 17.0 48.67730558 31.210838 nan nan 2.8364861876833323
nan 17.0 48.26397985 28.97978342 nan nan 2.8251132392400278
nan 17.0 48.16967738 29.42599434 nan nan 2.827317610817483
nan 3.35662297 43.7 32.06112277 nan nan 2.840960940436669
nan 3.677905142 43.7 33.64889821 nan nan 2.849558854677942
nan 4.291911071 43.7 24.91613326 nan nan 2.8053885830785714
nan 4.777404131 43.7 25.71002098 nan nan 2.809200589238324
nan 5.084407095 43.7 25.71002098 nan nan 2.809200589238324
nan 5.726971439 43.7 24.91613326 nan nan 2.8053885830785714
nan 6.291000141 43.7 30.47334732 nan nan 2.8326230864851913
nan 8.383012167 50.0 20.1843864 nan nan 2.7824010758370776
nan 11.78318445 50.0 28.11063184 nan nan 2.820827410311884
nan 14.51330182 50.0 34.45162819 nan nan 2.8539150438032475
nan 15.90330935 50.0 32.07375456 nan nan 2.841027966933899
nan 16.1884391 50.0 33.65900365 nan nan 2.849613832603665
nan 16.68741617 50.0 32.8663791 nan nan 2.845277552651384
nan 17.5713184 50.0 30.48850547 nan nan 2.8327018251584506
nan 18.2556298 50.0 28.90325638 nan nan 2.8247361065251098
nan 18.63342672 50.0 30.48850547 nan nan 2.8327018251584506
nan 19.01835188 50.0 31.28113002 nan nan 2.8368564965937257
nan 19.61712436 50.0 32.07375456 nan nan 2.841027966933899
nan 20.35133347 50.0 33.65900365 nan nan 2.849613832603665
nan 20.96436243 50.0 28.90325638 nan nan 2.8247361065251098
nan 21.49185247 50.0 30.48850547 nan nan 2.8327018251584506
nan 21.88390588 50.0 33.65900365 nan nan 2.849613832603665
nan 22.19042036 50.0 34.45162819 nan nan 2.8539150438032475
nan 22.46842187 50.0 43.17049818 nan nan 2.9004704870024867
nan 5.071338559 48.6 34.4486839 nan nan 2.853899081852165
nan 6.269519001 48.6 36.82781937 nan nan 2.866782608545122
nan 6.561932085 48.6 36.03477422 nan nan 2.8624640711915377
nan 6.83294909 48.6 32.86259359 nan nan 2.8452569488985997
nan 8.023997506 48.6 22.55300655 nan nan 2.793895532325093
nan 8.801388388 48.6 22.55300655 nan nan 2.793895532325093
nan 9.742815878 48.6 20.17387108 nan nan 2.782350772396011
nan 10.49881068 48.6 21.75996139 nan nan 2.790023532445736
nan 10.78409174 48.6 23.3460517 nan nan 2.7977713072820563
nan 11.0693728 48.6 24.13909686 nan nan 2.801636882321328
nan 11.41884209 48.6 23.3460517 nan nan 2.7977713072820563
nan 11.76117936 48.6 24.93214202 nan nan 2.805465438330966
nan 12.16770487 48.6 28.10432265 nan nan 2.8207964424614134
nan 12.53143822 48.6 29.69041296 nan nan 2.828629259838793
nan 12.91656764 48.6 33.65563874 nan nan 2.849595527069199
nan 13.27316897 48.6 36.03477422 nan nan 2.8624640711915377
nan 13.65116637 48.6 37.62086453 nan nan 2.8711099157747446
nan 14.10761606 48.6 36.82781937 nan nan 2.866782608545122
nan 14.74236641 48.6 36.03477422 nan nan 2.8624640711915377
nan 15.52688932 48.6 36.03477422 nan nan 2.8624640711915377
nan 16.42552465 48.6 34.4486839 nan nan 2.853899081852165
nan 21.69609219 48.6 31.27650327 nan nan 2.836832126536499
nan 21.04707779 48.6 25.72518718 nan nan 2.8092734613481545
nan 20.53357188 48.6 28.10432265 nan nan 2.8207964424614134
nan 19.74904897 48.6 25.72518718 nan nan 2.8092734613481545
nan 19.11429862 48.6 24.93214202 nan nan 2.805465438330966
nan 18.35117179 48.6 23.3460517 nan nan 2.7977713072820563
nan 17.61657307 48.6 24.13909686 nan nan 2.801636882321328
nan 17.07453906 48.6 26.51823233 nan nan 2.813128106014832
nan 2.011030545 43.0 32.07165205 nan nan 2.8410168089647323
nan 2.224934584 43.0 28.90031287 nan nan 2.8247216029982547
nan 3.030639794 43.0 24.14330411 nan nan 2.801657367437367
nan 6.232070233 43.0 25.7289737 nan nan 2.8092916601203006
nan 12.84170501 43.0 30.48598246 nan nan 2.832688717907962
nan 12.32833532 43.0 53.47819151 nan nan 2.9379749898751295
nan 12.08591075 43.0 55.0638611 nan nan 2.941093927169952
nan 11.24455486 43.0 22.55763452 nan nan 2.793917999436543
nan -8.79 41.67 29.5 nan nan 2.8276840634383817
nan -7.5 41.69 30.0 nan nan 2.830186431272044
nan -7.18 41.56 31.5 nan nan 2.838007597719321
nan -6.48 41.42 32.0 nan nan 2.840636965115628
nan -8.27 41.0 30.0 nan nan 2.830186431272044
nan -7.5 40.95 29.0 nan nan 2.825212895282162
nan -6.99 40.67 29.0 nan nan 2.825212895282162
nan -8.53 40.67 31.5 nan nan 2.838007597719321
nan -8.18 40.57 31.5 nan nan 2.838007597719321
nan -8.86 40.2 24.0 nan nan 2.800959642932641
nan -7.48 39.84 30.0 nan nan 2.830186431272044
nan -7.07 39.77 31.0 nan nan 2.835375807472825
nan -7.89 39.46 31.0 nan nan 2.835375807472825
nan -8.5 38.85 28.0 nan nan 2.8202856815586017
nan -8.36 38.53 31.5 nan nan 2.838007597719321
nan -8.8 39.51 33.0 nan nan 2.8460071825835715
nan -6.74 41.94 33.0 nan nan 2.8460071825835715
nan -8.06 41.87 30.5 nan nan 2.832761548087343
nan -7.01 38.76 31.5 nan nan 2.838007597719321
nan -7.48 37.53 27.5 nan nan 2.817872138091292
nan -6.67 37.77 31.0 nan nan 2.835375807472825
nan -8.01 38.53 31.0 nan nan 2.835375807472825
nan -8.72 37.55 29.0 nan nan 2.825212895282162
nan -7.54 40.4 30.0 nan nan 2.830186431272044
nan -9.18 38.74 30.0 nan nan 2.830186431272044
nan -7.9 40.72 28.5 nan nan 2.8227482126250707
nan -8.22 37.84 29.5 nan nan 2.8276840634383817
nan -8.65 37.3 30.5 nan nan 2.832761548087343
nan -7.64 38.11 31.5 nan nan 2.838007597719321
nan -7.03 41.17 30.5 nan nan 2.832761548087343
nan -7.04 38.18 33.0 nan nan 2.8460071825835715
nan -7.93 37.24 30.5 nan nan 2.832761548087343
nan -6.74 41.81 31.5 nan nan 2.838007597719321
nan -8.5 40.05 33.0 nan nan 2.8460071825835715
nan -8.04 37.63 30.5 nan nan 2.832761548087343
nan -8.83 37.13 25.0 nan nan 2.8057912563106306
nan -8.27 41.97 30.5 nan nan 2.832761548087343
nan -9.28 38.96 26.0 nan nan 2.810600806887861
nan -7.39 39.43 33.5 nan nan 2.848747426079461
nan -8.23 39.07 29.5 nan nan 2.8276840634383817
nan -8.53 38.11 31.0 nan nan 2.835375807472825
nan -7.79 41.37 31.0 nan nan 2.835375807472825
nan -7.72 37.4 28.5 nan nan 2.8227482126250707
nan 9.8226 52.4049 32.0 nan nan 2.840636965115628
nan 7.993 51.218 26.7 nan nan 2.8140119737742424
nan 7.8888 51.1128 29.5 nan nan 2.8276840634383817
nan 7.755 50.977 33.7 nan nan 2.849836783703524
nan 7.638 50.874 31.3 nan nan 2.8369558794712164
nan 7.555 50.7236 30.2 nan nan 2.8312091792682734
nan 9.2593 50.0718 27.5 nan nan 2.817872138091292
nan 9.6663 49.952 25.6 nan nan 2.808672650078604
nan 9.8939 49.9619 26.9 nan nan 2.814982227257686
nan 10.3672 50.0021 29.0 nan nan 2.825212895282162
nan 10.7279 49.8847 28.3 nan nan 2.821760221622996
nan 10.9417 49.77 30.7 nan nan 2.8338030840369046
nan 11.626 49.674 30.3 nan nan 2.8317247805276193
nan 11.8038 49.6016 29.0 nan nan 2.825212895282162
nan 11.854 50.053 29.2 nan nan 2.826199831322163
nan 11.8967 49.8335 30.3 nan nan 2.8317247805276193
nan 12.0202 49.738 28.9 nan nan 2.8247200614045727
nan 12.5123 46.7474 56.2 nan nan 2.9430397321096735
nan 8.2543 47.5876 25.4 nan nan 2.8077133829927248
nan 7.076 50.541 26.8 nan nan 2.8144973222806353
nan 15.5232 47.2505 32.0 nan nan 2.840636965115628
nan 10.6729 52.1303 35.0 nan nan 2.8568924646550795
nan 12.4383 50.9882 27.7 nan nan 2.818831805086342
nan 12.6786 50.6059 29.7 nan nan 2.8286770232745235
nan 6.5238 50.1813 24.6 nan nan 2.803870337516176
nan 7.3922 49.9034 30.0 nan nan 2.830186431272044
nan 7.7896 49.7616 28.4 nan nan 2.8222542549905696
nan 7.4312 50.6214 30.5 nan nan 2.832761548087343
nan 7.267 50.482 27.0 nan nan 2.8154664656776225
nan 7.0741 50.2512 29.8 nan nan 2.8291767722447068
nan 6.9854 50.1583 23.8 nan nan 2.799986302346879
nan 6.9465 50.0649 29.2 nan nan 2.826199831322163
nan 6.872 50.0281 29.9 nan nan 2.829679880973785
nan 6.7802 49.9149 32.1 nan nan 2.841167306429827
nan 6.6594 49.8482 29.6 nan nan 2.8281797857287505
nan 6.5604 49.7615 29.9 nan nan 2.829679880973785
nan 6.4695 49.691 26.5 nan nan 2.813039286038856
nan 6.4719 49.5565 29.2 nan nan 2.826199831322163
nan 6.7401 50.1953 29.1 nan nan 2.8257060854793172
nan 6.8243 50.148 23.3 nan nan 2.797545036319731
nan 7.0708 50.0266 26.7 nan nan 2.8140119737742424
nan 7.1486 49.9842 29.9 nan nan 2.829679880973785
nan 7.2169 49.9392 30.1 nan nan 2.8306962572723986
nan 7.122 51.7369 30.8 nan nan 2.834325866905127
nan 7.695 47.3358 26.2 nan nan 2.811574566741968
nan 7.122 51.738 33.6 nan nan 2.84929268503197
nan 20.792 51.837 39.4 nan nan 2.8807545395773717
nan 8.3296 48.3301 23.8 nan nan 2.799986302346879
nan 10.9145 50.6604 31.3 nan nan 2.8369558794712164
nan 11.7407 49.8467 30.4 nan nan 2.832242444089643
nan 7.3372 50.206 29.4 nan nan 2.8271889344882237
nan 13.013 47.652 39.3 nan nan 2.880215190128963
nan 7.1756 50.9639 31.4 nan nan 2.8374821963979517
nan 7.2302 47.3938 27.0 nan nan 2.8154664656776225
nan 13.9428 50.8732 29.0 nan nan 2.825212895282162
nan 14.9147 55.1139 26.0 nan nan 2.810600806887861
nan 10.3169 53.9353 31.0 nan nan 2.835375807472825
nan 7.2693 51.4406 31.8 nan nan 2.8395814304387588
nan 6.3135 50.3417 34.3 nan nan 2.853093335712073
nan 13.0026 51.3077 28.0 nan nan 2.8202856815586017
nan 10.9534 52.9423 38.2 nan nan 2.874258324616137
nan 10.3724 51.8416 31.0 nan nan 2.835375807472825
nan 15.8618 47.9282 33.2 nan nan 2.8471040665383502
nan 21.4614 48.9022 28.0 nan nan 2.8202856815586017
nan 15.8588 47.9282 33.3 nan nan 2.847652699395373
nan 17.0936 53.2293 34.6 nan nan 2.854720014392641
nan 6.2809 49.3125 24.9 nan nan 2.8053111330546674
nan 5.991 49.0549 27.0 nan nan 2.8154664656776225
nan 9.8803 47.2867 37.1 nan nan 2.8682700291298113
nan 11.16 57.32 31.2 nan nan 2.836429083775585
nan 11.54 56.71 40.4 nan nan 2.886136505788249
nan 4.595 50.095 33.9 nan nan 2.850923385638647
nan 16.4111 50.3583 27.9 nan nan 2.819798503949447
nan 6.233 50.663 34.6 nan nan 2.854720014392641
nan 7.158 48.216 24.0 nan nan 2.800959642932641
nan 13.354 50.921 27.6 nan nan 2.81835153760459
nan 10.7291 47.0211 36.8 nan nan 2.8666310371748316
nan 8.5679 47.5724 26.0 nan nan 2.810600806887861
nan 11.2372 52.3306 26.8 nan nan 2.8144973222806353
nan 12.3216 50.6953 30.0 nan nan 2.830186431272044
nan 11.2752 48.1629 29.3 nan nan 2.8266941524184
nan 13.7016 48.8451 36.8 nan nan 2.8666310371748316
nan 17.2367 53.2697 37.0 nan nan 2.8677229849265236
nan 11.2217 49.6919 31.0 nan nan 2.835375807472825
nan 11.3594 49.6552 30.0 nan nan 2.830186431272044
nan 11.3187 49.7622 31.1 nan nan 2.8359022472442734
nan 11.4359 49.5654 28.3 nan nan 2.821760221622996
nan 11.652 49.3913 28.9 nan nan 2.8247200614045727
nan 11.67 49.2709 28.0 nan nan 2.8202856815586017
nan 11.806 49.3435 29.0 nan nan 2.825212895282162
nan 11.5608 49.4689 27.6 nan nan 2.81835153760459
nan 11.6767 49.1121 28.2 nan nan 2.821266937972967
nan 11.5213 48.9962 28.9 nan nan 2.8247200614045727
nan 11.3755 48.8676 28.0 nan nan 2.8202856815586017
nan 11.5858 48.8902 27.9 nan nan 2.819798503949447
nan 11.5263 49.0867 28.1 nan nan 2.8207752302997653
nan 11.2203 49.6909 31.0 nan nan 2.835375807472825
nan 6.38 50.737 36.0 nan nan 2.8622750241539325
nan 9.9642 51.5463 31.0 nan nan 2.835375807472825
nan 12.332 50.364 30.9 nan nan 2.8348502017040267
nan 9.9247 53.465 27.6 nan nan 2.81835153760459
nan 9.9746 53.5656 31.8 nan nan 2.8395814304387588
nan 5.93 50.76 31.0 nan nan 2.835375807472825
nan 6.6788 50.2918 25.6 nan nan 2.808672650078604
nan 12.2681 50.8298 29.0 nan nan 2.825212895282162
nan 7.8839 54.1847 28.5 nan nan 2.8227482126250707
nan 7.7499 51.6584 31.3 nan nan 2.8369558794712164
nan 7.7396 51.6557 31.7 nan nan 2.8390563024048134
nan 7.7447 51.655 31.2 nan nan 2.836429083775585
nan 7.7326 51.6518 32.6 nan nan 2.843838134658327
nan 7.7515 51.6472 28.5 nan nan 2.8227482126250707
nan 7.7326 51.6518 31.8 nan nan 2.8395814304387588
nan 7.7263 51.6578 32.0 nan nan 2.840636965115628
nan 7.3338 50.9835 32.9 nan nan 2.8454607270117873
nan 13.4192 52.0967 41.4 nan nan 2.891426658176848
nan 10.157 50.537 28.5 nan nan 2.8227482126250707
nan 13.4315 50.6073 31.0 nan nan 2.835375807472825
nan 11.4723 50.5923 30.2 nan nan 2.8312091792682734
nan 7.7566 52.3072 34.0 nan nan 2.851466403610229
nan 8.6904 53.2576 33.3 nan nan 2.847652699395373
nan 12.9132 50.3718 30.1 nan nan 2.8306962572723986
nan 17.6707 48.8591 31.5 nan nan 2.838007597719321
nan 13.3447 47.0784 34.7 nan nan 2.8552630932089937
nan 13.5782 49.1309 41.1 nan nan 2.8898580558967137
nan 6.3113 50.6467 30.9 nan nan 2.8348502017040267
nan 7.7317 50.4253 26.9 nan nan 2.814982227257686
nan 22.2731 48.9333 28.1 nan nan 2.8207752302997653
nan 16.3952 49.0619 34.0 nan nan 2.851466403610229
nan 16.2931 50.8428 30.7 nan nan 2.8338030840369046
nan 22.7075 49.6314 34.1 nan nan 2.8520091241104137
nan 6.944 51.351 31.4 nan nan 2.8374821963979517
nan 10.7866 51.5695 25.6 nan nan 2.808672650078604
nan 11.479 53.09 32.7 nan nan 2.844376278021482
nan 13.3664 54.5481 40.1 nan nan 2.8845182790371315
nan 9.4927 47.2946 34.0 nan nan 2.851466403610229
nan 12.1083 49.9862 29.1 nan nan 2.8257060854793172
nan 6.0067 50.6092 34.0 nan nan 2.851466403610229
nan 12.215 49.972 29.3 nan nan 2.8266941524184
nan 12.1762 50.0225 30.5 nan nan 2.832761548087343
nan 13.9357 50.5403 30.0 nan nan 2.830186431272044
nan 12.2338 50.0186 31.0 nan nan 2.835375807472825
nan 12.0809 50.7901 27.5 nan nan 2.817872138091292
nan 14.2659 47.8495 35.7 nan nan 2.8606547986058715
nan 12.4682 50.9426 28.0 nan nan 2.8202856815586017
nan 17.5428 49.7766 32.3 nan nan 2.8422322050707787
nan 11.6156 50.6447 31.0 nan nan 2.835375807472825
nan 12.1786 50.0831 31.3 nan nan 2.8369558794712164
nan 11.9728 50.0314 31.0 nan nan 2.835375807472825
nan 23.8146 58.7144 53.6 nan nan 2.9382293620027933
nan 9.1733 56.455 29.3 nan nan 2.8266941524184
nan 12.407 50.413 30.5 nan nan 2.832761548087343
nan 13.6416 46.6299 37.0 nan nan 2.8677229849265236
nan 11.9474 49.9626 30.9 nan nan 2.8348502017040267
nan 11.775 51.208 30.0 nan nan 2.830186431272044
nan 12.4479 50.2331 29.0 nan nan 2.825212895282162
nan 10.625 48.72 27.7 nan nan 2.818831805086342
nan 12.1209 49.8098 31.0 nan nan 2.835375807472825
nan 10.1073 52.4943 33.3 nan nan 2.847652699395373
nan 6.668 52.813 30.9 nan nan 2.8348502017040267
nan 5.785 50.867 33.1 nan nan 2.8465552965606538
nan 7.006 52.265 31.0 nan nan 2.835375807472825
nan 6.007 50.6 33.4 nan nan 2.848200659250406
nan 7.771 52.311 29.1 nan nan 2.8257060854793172
nan 7.348 51.972 32.1 nan nan 2.841167306429827
nan 7.27 51.442 32.1 nan nan 2.841167306429827
nan 5.974 51.824 32.9 nan nan 2.8454607270117873
nan 29.826 59.881 51.6 nan nan 2.9333527402354305
nan 28.39 57.819 49.6 nan nan 2.927174307552497
nan 26.793 54.904 45.0 nan nan 2.9092448155110264
nan 23.861 52.5686 44.0 nan nan 2.904529362236984
nan 29.656 49.716 39.9 nan nan 2.88344029003584
nan 30.899 46.676 39.8 nan nan 2.8829028471690417
nan 31.081 52.603 45.7 nan nan 2.9123634722570997
nan 10.293 47.407 36.1 nan nan 2.8628190986547346
nan 14.5498 46.5092 37.5 nan nan 2.8704526665068797
nan 19.7984 50.2195 32.0 nan nan 2.840636965115628
nan 18.1472 49.8375 32.0 nan nan 2.840636965115628
nan 16.499 56.619 41.2 nan nan 2.890383118506796
nan 5.8121 51.5888 24.9 nan nan 2.8053111330546674
nan 16.2156 50.5565 32.2 nan nan 2.841699107940451
nan 10.1688 49.1062 26.5 nan nan 2.813039286038856
nan 10.9029 49.6829 30.3 nan nan 2.8317247805276193
nan 12.336 50.1 29.9 nan nan 2.829679880973785
nan 13.1355 50.4903 30.2 nan nan 2.8312091792682734
nan 14.5454 51.1264 28.6 nan nan 2.8232416273109124
nan 16.0036 51.7915 27.6 nan nan 2.81835153760459
nan 16.8366 52.0766 31.3 nan nan 2.8369558794712164
nan 17.4722 52.4092 35.5 nan nan 2.859583316468733
nan 18.3505 52.6573 30.5 nan nan 2.832761548087343
nan 19.0508 52.9606 37.0 nan nan 2.8677229849265236
nan 19.842 53.2387 37.5 nan nan 2.8704526665068797
nan 20.5229 53.472 47.7 nan nan 2.9205392448499246
nan 21.4321 53.7424 38.9 nan nan 2.878051072007005
nan 22.9493 54.3191 46.1 nan nan 2.9140851332392246
nan 23.754 54.551 56.0 nan nan 2.9427077844117457
nan 24.988 54.808 50.7 nan nan 2.930672672435004
nan 23.968 55.5052 44.8 nan nan 2.9083178152220444
nan 11.116 47.496 37.8 nan nan 2.872083337055807
nan 11.4245 49.746 30.1 nan nan 2.8306962572723986
nan 13.1932 50.5358 30.0 nan nan 2.830186431272044
nan 13.6488 50.6511 30.7 nan nan 2.8338030840369046
nan 13.8336 50.7805 31.0 nan nan 2.835375807472825
nan 14.1043 50.9965 31.3 nan nan 2.8369558794712164
nan 14.2905 51.085 30.9 nan nan 2.8348502017040267
nan 14.6635 51.1944 33.0 nan nan 2.8460071825835715
nan 14.7784 51.2535 30.2 nan nan 2.8312091792682734
nan 14.965 51.356 28.4 nan nan 2.8222542549905696
nan 15.0891 51.3998 28.0 nan nan 2.8202856815586017
nan 15.2055 51.4676 31.1 nan nan 2.8359022472442734
nan 15.7091 51.631 34.3 nan nan 2.853093335712073
nan 15.8178 51.6889 37.8 nan nan 2.872083337055807
nan 16.3877 51.9093 27.6 nan nan 2.81835153760459
nan 16.4753 51.9741 29.0 nan nan 2.825212895282162
nan 16.497 51.9817 31.7 nan nan 2.8390563024048134
nan 17.0076 52.1442 44.6 nan nan 2.9073790529677352
nan 18.1279 52.5738 37.9 nan nan 2.8726270154106173
nan 19.214 53.0016 45.5 nan nan 2.9114894210972415
nan 19.6526 53.1601 41.6 nan nan 2.89246241836167
nan 20.4885 53.3777 48.2 nan nan 2.922366133376671
nan 22.0117 53.9503 48.0 nan nan 2.92164483781356
nan 22.5943 54.1635 48.4 nan nan 2.9230783435773358
nan 23.6405 54.4571 58.1 nan nan 2.9456743877470672
nan 25.2389 54.9821 55.4 nan nan 2.941687807415613
nan 25.451 55.0601 54.5 nan nan 2.940006280712427
nan 25.8422 55.1669 49.9 nan nan 2.9281662730093747
nan 21.9294 56.0236 47.5 nan nan 2.9197817443090073
nan 12.678 49.67 32.0 nan nan 2.840636965115628
nan 13.1686 49.9774 32.0 nan nan 2.840636965115628
nan 12.84 50.086 31.0 nan nan 2.835375807472825
nan 15.1957 50.7915 29.3 nan nan 2.8266941524184
nan 12.937 49.859 32.6 nan nan 2.843838134658327
nan 13.476 50.081 31.7 nan nan 2.8390563024048134
nan 13.37 50.252 32.4 nan nan 2.8427664628546747
nan 14.014 50.434 30.1 nan nan 2.8306962572723986
nan 14.29 50.386 29.3 nan nan 2.8266941524184
nan 14.852 50.686 30.4 nan nan 2.832242444089643
nan 14.966 50.712 30.0 nan nan 2.830186431272044
nan 15.6368 51.0737 31.5 nan nan 2.838007597719321
nan 16.3752 51.3799 28.3 nan nan 2.821760221622996
nan 17.2284 51.6553 33.0 nan nan 2.8460071825835715
nan 18.0363 51.971 30.9 nan nan 2.8348502017040267
nan 19.6068 52.5791 38.0 nan nan 2.8731709673873045
nan 20.3658 52.8765 35.1 nan nan 2.8574340727415897
nan 21.091 53.1649 38.9 nan nan 2.878051072007005
nan 21.7898 53.3622 43.1 nan nan 2.9001182765602755
nan 23.7865 54.0056 47.9 nan nan 2.9212798623041185
nan 24.4814 54.299 46.1 nan nan 2.9140851332392246
nan 13.174 49.468 33.0 nan nan 2.8460071825835715
nan 13.887 49.89 31.0 nan nan 2.835375807472825
nan 15.0792 50.2965 33.0 nan nan 2.8460071825835715
nan 15.446 50.494 30.4 nan nan 2.832242444089643
nan 17.155 51.213 32.0 nan nan 2.840636965115628
nan 17.9694 51.5022 29.8 nan nan 2.8291767722447068
nan 19.0269 51.8198 34.9 nan nan 2.856349677686928
nan 20.1613 52.3579 41.5 nan nan 2.8919454116820575
nan 21.228 52.7065 40.4 nan nan 2.886136505788249
nan 22.2165 53.0239 38.5 nan nan 2.8758852825886287
nan 12.0779 48.4204 25.6 nan nan 2.808672650078604
nan 14.899 49.643 38.0 nan nan 2.8731709673873045
nan 15.812 50.08 32.5 nan nan 2.8433017480634244
nan 17.333 50.751 28.2 nan nan 2.821266937972967
nan 18.064 51.098 28.5 nan nan 2.8227482126250707
nan 18.724 51.472 32.7 nan nan 2.844376278021482
nan 19.653 51.61 33.1 nan nan 2.8465552965606538
nan 20.595 51.888 35.1 nan nan 2.8574340727415897
nan 21.9582 52.5271 38.4 nan nan 2.8753434353095297
nan 22.7613 52.8021 39.8 nan nan 2.8829028471690417
nan 23.6034 53.0588 44.8 nan nan 2.9083178152220444
nan 18.3708 50.7411 31.0 nan nan 2.835375807472825
nan 19.3173 51.1275 32.9 nan nan 2.8454607270117873
nan 20.1832 51.5023 31.0 nan nan 2.835375807472825
nan 20.9964 51.7355 37.6 nan nan 2.87099650835127
nan 21.9106 52.0432 43.5 nan nan 2.902103143303494
nan 22.8289 52.3817 39.1 nan nan 2.8791340179436133
nan 12.1573 50.4851 31.8 nan nan 2.8395814304387588
nan 9.3807 47.0492 38.2 nan nan 2.874258324616137
nan 11.3818 50.1154 32.1 nan nan 2.841167306429827
nan 12.3669 50.7736 31.3 nan nan 2.8369558794712164
nan 12.5216 50.9814 29.6 nan nan 2.8281797857287505
nan 13.399 51.251 30.8 nan nan 2.834325866905127
nan 14.4507 51.6705 26.1 nan nan 2.811086976944517
nan 14.4604 51.6588 27.3 nan nan 2.8169126741537966
nan 15.1215 51.9417 30.5 nan nan 2.832761548087343
nan 15.6302 52.1413 37.6 nan nan 2.87099650835127
nan 16.4361 52.4581 39.7 nan nan 2.8823663114803617
nan 17.0552 52.6603 35.1 nan nan 2.8574340727415897
nan 17.837 53.0146 44.5 nan nan 2.9069071272193696
nan 18.3926 53.277 40.3 nan nan 2.8855976811175217
nan 19.675 53.7092 42.8 nan nan 2.8986099755055688
nan 20.4685 53.9103 44.1 nan nan 2.9050078050761137
nan 23.0052 54.7547 57.2 nan nan 2.944513047771665
nan 25.3485 55.3099 50.2 nan nan 2.9291284127523314
nan 10.8669 51.3334 29.0 nan nan 2.825212895282162
nan 12.0306 51.0432 29.3 nan nan 2.8266941524184
nan 12.093 51.1696 27.9 nan nan 2.819798503949447
nan 12.645 51.2548 26.9 nan nan 2.814982227257686
nan 12.4855 51.5852 30.2 nan nan 2.8312091792682734
nan 14.1237 52.2076 32.6 nan nan 2.843838134658327
nan 14.8756 52.4014 28.2 nan nan 2.821266937972967
nan 15.7854 52.7665 31.0 nan nan 2.835375807472825
nan 16.3906 53.0584 32.6 nan nan 2.843838134658327
nan 17.9169 53.6082 45.0 nan nan 2.9092448155110264
nan 19.2812 53.993 40.3 nan nan 2.8855976811175217
nan 20.0599 54.2879 43.0 nan nan 2.8996171518434943
nan 22.6523 55.1496 41.4 nan nan 2.891426658176848
nan 23.5543 55.3525 49.3 nan nan 2.926178466067181
nan 24.1015 55.6155 47.0 nan nan 2.9178127314533553
nan 24.7507 55.8217 52.7 nan nan 2.936307603326197
nan 10.8466 51.3685 27.4 nan nan 2.817392697375116
nan 12.7686 52.07 35.8 nan nan 2.8611924966840636
nan 14.1982 52.6621 30.5 nan nan 2.832761548087343
nan 14.7348 52.827 32.6 nan nan 2.843838134658327
nan 15.5412 53.1973 32.6 nan nan 2.843838134658327
nan 15.5412 53.1973 30.9 nan nan 2.8348502017040267
nan 16.3349 53.6051 32.7 nan nan 2.844376278021482
